company_id,company_name,inn,ogrn_year,region,okved_code,okved_section,founder_id,address_hash,year,revenue,cost_of_goods,gross_profit,opex,operating_profit,net_profit,taxes_paid,headcount,payroll_fund,dividends_paid,net_margin,gross_margin,operating_margin,rev_per_emp,profit_per_emp,payroll_per_emp,tax_to_profit,payout_ratio,financial_pressure_ratio,company_age,rev_growth,profit_growth,emp_growth,payroll_growth,net_margin_zscore,rev_per_emp_zscore,financial_pressure_zscore,rev_growth_zscore,emp_growth_zscore,hypothesis_code,metric,value,anomaly_zscore,interpretation,interpretation_reason,criticality,criticality_score
C0077,ООО «Монолит-Логистик-077»,6174002857,2015,Республика Хакасия,70.22,Управленческий консалтинг,FND-65476,0e087ec55dcb,2024,543817109,432685248,111131861,72902993,38228868,27030115,39335382,53,68700217,12867603,0.04970442185922473,0.2043552127375235,0.07029728812743183,10260700.169811321,510002.1698113208,1296230.5094339622,1.4552428652264335,0.4760469202591258,1.12574357051395,9,-0.14349038450863327,0.041414244544445866,-0.0535714285714286,0.6871146278294598,-6.821151085698582,1.3887615189587095,5.018198734813867,-0.9047070860851562,-0.4426345609065154,H3,net_margin,0.04970442185922473,-6.821151085698582,risk,"Маржа существенно ниже отрасли. Аномалия учёта, демпинг или скрытые расходы.",critical,4
C0077,ООО «Монолит-Логистик-077»,6174002857,2015,Республика Хакасия,70.22,Управленческий консалтинг,FND-65476,0e087ec55dcb,2025,586645595,439797646,146847949,56802398,90045551,64220902,75644794,55,48058482,27667493,0.10947137854158778,0.2503179948022963,0.1534922477343412,10666283.545454545,1167652.7636363637,873790.5818181818,1.1778843280650277,0.43081757088992617,1.0903433523610193,10,0.07875531183407469,1.3759019153266645,0.037735849056603765,-0.3004609868990661,-3.0980106295402345,1.6937317645442727,3.4092852965368805,0.2559420746813747,0.016968320993121667,H3,net_margin,0.10947137854158778,-3.0980106295402345,risk,"Маржа существенно ниже отрасли. Аномалия учёта, демпинг или скрытые расходы.",critical,4
C0078,АО «Техно-Ко-078»,6084565720,2018,Ивановская обл.,62.02,IT-консалтинг,FND-41531,52ff52aa56d1,2023,43850651,14486366,29364285,7660479,21703806,16970986,5287294,22,17071399,8161188,0.38701788030467327,0.6696430800993125,0.49494831901127306,1993211.4090909092,771408.4545454546,775972.6818181818,0.31154901665701684,0.48089062120492,0.7188651451925357,5,,,,,-1.1804764592590586,-0.688114358472961,1.6380529242299031,,,,,,,,,,
C0078,АО «Техно-Ко-078»,6084565720,2018,Ивановская обл.,62.02,IT-консалтинг,FND-41531,52ff52aa56d1,2024,39274000,13183972,26090028,6652513,19437515,15444322,4636782,21,26556835,0,0.3932454550084025,0.6643078881702907,0.49492068544074963,1870190.4761904762,735443.9047619047,1264611.1904761905,0.3002256751704607,0,0.4327053616040581,6,-0.10436905486306236,-0.08995729535101848,-0.045454545454545414,0.5556331967872112,-0.8355006985806254,-0.788297037902162,0.26445076559178154,-1.461897660292197,-1.003059156888868,,,,,,,,
C0078,АО «Техно-Ко-078»,6084565720,2018,Ивановская обл.,62.02,IT-консалтинг,FND-41531,52ff52aa56d1,2025,43235991,10951194,32284797,6409371,25875426,19892141,4537266,22,14123021,0,0.4600829202689028,0.746711160153586,0.598469594463557,1965272.3181818181,904188.2272727273,641955.5,0.22809339628147618,0,0.3390647616585602,7,0.10088076080867747,0.2879905637813043,0.04761904761904767,-0.4681963795761054,-0.13022638976160142,-0.7539565951722921,-0.3241502788755675,0.41245563856856177,0.7387279746648436,,,,,,,,
C0079,ООО «Металл-Пром-079»,5953469207,2020,Удмуртская Республика,10.71,Производство хлебобулочных изделий,FND-41604,ef2a4be5473a,2023,59638126,43638538,15999588,8483670,7515918,5700597,9350528,12,14592994,0,0.09558645420883949,0.2682778462891339,0.1260253885241129,4969843.833333333,475049.75,1216082.8333333333,1.6402717118926315,0,1.1146660776514996,3,,,,,-2.700541912781038,-0.16801063540559483,2.683779801183998,,,H3,net_margin,0.09558645420883949,-2.700541912781038,risk,Маржа ниже отрасли. Возможны операционные проблемы.,high,3
C0079,ООО «Металл-Пром-079»,5953469207,2020,Удмуртская Республика,10.71,Производство хлебобулочных изделий,FND-41604,ef2a4be5473a,2024,63569180,44525447,19043733,8588057,10455676,9372544,11176307,12,7673111,4673655,0.14743849141989876,0.29957493552693304,0.1644771255504633,5297431.666666667,781045.3333333334,639425.9166666666,1.1924518039072423,0.4986538340070743,1.2832578045491396,4,0.06591511611213274,0.6441337635338895,0,-0.47419213630869717,-0.6545635183544739,-0.0930657236797761,3.300657560613895,0.49294488818248566,0,H4,financial_pressure_ratio,1.2832578045491396,3.300657560613895,risk,Повышенное финансовое давление по прокси-индикатору.,high,3
C0079,ООО «Металл-Пром-079»,5953469207,2020,Удмуртская Республика,10.71,Производство хлебобулочных изделий,FND-41604,ef2a4be5473a,2025,55403371,32866156,22537215,9373052,13164163,10951031,6088170,12,16139508,2407856,0.19766001242054387,0.40678418286136414,0.23760581283041424,4616947.583333333,912585.9166666666,1344959,0.5559449151408666,0.219874822745,0.7928698377328344,5,-0.12845547166095272,0.168416067185174,0,1.1033851849660459,0.02316341806807739,-0.24399018511335724,0.3671878604260959,-1.2482867004811073,0,,,,,,,,
C0080,АО «Инвест-Инжиниринг-080»,1746680742,2023,Свердловская обл.,41.2,Строительство зданий,FND-36144,7f5d04d189df,2023,35762435,17539659,18222776,4045541,14177235,10964089,4573721,11,12381438,2384866,0.30658116540442504,0.5095507618538838,0.3964281235324161,3251130.4545454546,996735.3636363636,1125585.2727272727,0.4171546765080072,0.21751611100566587,0.6038667215137803,0,,,,,0.5279460611139621,-0.29970522183767456,-0.16132178023173985,,,,,,,,,,
C0080,АО «Инвест-Инжиниринг-080»,1746680742,2023,Свердловская обл.,41.2,Строительство зданий,FND-36144,7f5d04d189df,2024,39098027,19262873,19835154,5911710,13923444,11989408,7085571,11,6496869,2541604,0.3066499493695679,0.5073185406516805,0.35611628177554844,3554366.090909091,1089946.1818181819,590624.4545454546,0.5909858935487057,0.2119874475870702,0.7834012783565986,1,0.09327083013223225,0.09351611428911233,0,-0.47527346985059404,0.029270938050705887,-0.03523914141827366,1.0793647558624864,0.5676310437700615,0,,,,,,,,
C0080,АО «Инвест-Инжиниринг-080»,1746680742,2023,Свердловская обл.,41.2,Строительство зданий,FND-36144,7f5d04d189df,2025,42501394,17105534,25395860,3710969,21684891,15506481,6213918,12,15882899,0,0.36484640950835634,0.5975300480732467,0.5102159943271508,3541782.8333333335,1292206.75,1323574.9166666667,0.40073037847852133,0,0.3908072811867761,2,0.08704702669523456,0.29334834547293753,0.09090909090909083,1.4447005165103377,1.445816112863415,-0.27693219935909763,-0.6923434469015963,0.1855501474329519,0.9899619113355099,,,,,,,,
C0081,АО «Логист-Трейд-081»,7137831387,2023,Томская обл.,2.4,Лесозаготовка,FND-54438,4aa0e93b9188,2023,49392203,26557142,22835061,7427626,15407435,10958280,4162126,16,10908398,0,0.22186254781954148,0.46232116838360093,0.3119406316013076,3087012.6875,684892.5,681774.875,0.3798156280000146,0,0.5075419767873622,0,,,,,-0.813572022820823,-0.1963762666043804,-0.22887784670567624,,,,,,,,,,
C0081,АО «Логист-Трейд-081»,7137831387,2023,Томская обл.,2.4,Лесозаготовка,FND-54438,4aa0e93b9188,2024,52191636,30408343,21783293,6671456,15111837,12468630,4478190,17,15507258,0,0.23890092274555255,0.41737133896320094,0.2895451868954635,3070096.2352941176,733448.8235294118,912191.6470588235,0.35915653925090407,0,0.5118439163445123,1,0.05667762986801783,0.13782728676398115,0.0625,0.4215889445911307,-0.6254156278518984,-0.1328946581198838,-0.2205421301929884,-0.01424265511108933,0.16652799806953242,,,,,,,,
C0081,АО «Логист-Трейд-081»,7137831387,2023,Томская обл.,2.4,Лесозаготовка,FND-54438,4aa0e93b9188,2025,56464914,32013391,24451523,7077209,17374314,12438473,9903510,21,20964335,0,0.22028676073074335,0.4330392321150086,0.30770106193732977,2688805.4285714286,592308.2380952381,998301.6666666666,0.7961998229203858,0,0.694464676085821,2,0.08187668230978629,-0.0024186297933292966,0.23529411764705888,0.351904701656476,-0.6664958354531638,-0.17804774117311115,0.6901463340045147,0.2534706676762307,4.0468823201112905,,,,,,,,
C0082,АО «Финанс-Групп-082»,7068530636,2023,Республика Саха (Якутия),69.2,Аудит и бухгалтерия,FND-31842,9d702ffd99ad,2023,2728471321,873593930,1854877391,314254316,1540623075,1336040780,244962916,200,142009309,203671499,0.48966641859747806,0.67982293847977,0.5646469739822492,13642356.605,6680203.9,710046.545,0.18334987948496603,0.1524440736008073,0.4112879561213003,0,,,,,0.35794875532426107,2.247853217737553,-0.20842302987662797,,,,,,,,,,
C0082,АО «Финанс-Групп-082»,7068530636,2023,Республика Саха (Якутия),69.2,Аудит и бухгалтерия,FND-31842,9d702ffd99ad,2024,2786489704,899203386,1887286318,257902288,1629384030,1160649210,337150087,183,192676925,0,0.41652736356207976,0.6772988664881139,0.5847443210219018,15226719.69398907,6342345.409836066,1052879.3715846995,0.2904840533170225,0,0.3152952306836996,1,0.021264061877233065,-0.13127710817329996,-0.08499999999999996,0.3567908072843309,-0.4772898763042101,1.5755029116442592,-0.7850403208299287,-0.080020933426233,-1.1607902700128054,,,,,,,,
C0082,АО «Финанс-Групп-082»,7068530636,2023,Республика Саха (Якутия),69.2,Аудит и бухгалтерия,FND-31842,9d702ffd99ad,2025,2694055599,692158224,2001897375,298075640,1703821735,1455536098,447286924,166,198219828,400766413,0.5402769336090454,0.743079458249889,0.6324374803669373,16229250.596385542,8768289.746987952,1194095.3493975904,0.3073004679269727,0.27533938426582394,0.5725213446568409,2,-0.033172239921543945,0.25407064034446725,-0.09289617486338797,0.02876786101916462,0.6734166001102455,2.2175273327395826,0.2563371926853966,-0.5784570338115239,-1.8265308884883793,,,,,,,,
C0083,АО «Техно-Ко-083»,9063869167,2021,Краснодарский край,69.2,Аудит и бухгалтерия,FND-26545,c667d53acd89,2023,236342987,52008899,184334088,33561962,150772126,128004610,21407455,114,101155884,0,0.5416052814801735,0.779943125623609,0.6379378035025004,2073184.096491228,1122847.4561403508,887332.3157894737,0.16723971894449738,0,0.29820538130744434,2,,,,,0.8337556555962579,-0.6571638040049852,-0.6580182173030306,,,,,,,,,,
C0083,АО «Техно-Ко-083»,9063869167,2021,Краснодарский край,69.2,Аудит и бухгалтерия,FND-26545,c667d53acd89,2024,264473437,82252411,182221026,35364198,146856828,107284342,35672273,120,148256874,0,0.40565261758215815,0.6889955682014296,0.5552800676916374,2203945.308333333,894036.1833333333,1235473.95,0.3325021371711447,0,0.3898368512094757,3,0.11902384055085169,-0.16187126385526274,0.05263157894736836,0.4656277829572426,-0.6153105789350575,-0.6643074207934907,-0.5157293025212607,0.5086964154850164,0.7187555851472475,,,,,,,,
C0083,АО «Техно-Ко-083»,9063869167,2021,Краснодарский край,69.2,Аудит и бухгалтерия,FND-26545,c667d53acd89,2025,285596190,49549566,236046624,48034680,188011944,165652146,23047993,114,60550597,53681706,0.5800222544985632,0.826504807364552,0.6583139081792373,2505229.736842105,1453089,531145.5877192982,0.13913488932404172,0.32406284673184976,0.5285582012814554,4,0.07986720042512241,0.5440477418410228,-0.050000000000000044,-0.5915832071300788,1.1688795414135167,-0.6855131981585543,0.09479200967664986,0.3823817111067989,-0.983103389980511,,,,,,,,
C0084,ПАО «Вектор-Инжиниринг-084»,4340133290,2008,Оренбургская обл.,69.2,Аудит и бухгалтерия,FND-75410,97de76211cd2,2023,40596543,13140696,27455847,3890040,23565807,19356129,4430962,20,17968839,9359319,0.4767925436409696,0.6763099754577625,0.5804880233275035,2029827.15,967806.45,898441.95,0.22891777586313874,0.48353258030053425,0.6439546738441542,15,,,,,0.24001243177824824,-0.668050725042351,0.7166163648725892,,,,,,,,,,
C0084,ПАО «Вектор-Инжиниринг-084»,4340133290,2008,Оренбургская обл.,69.2,Аудит и бухгалтерия,FND-75410,97de76211cd2,2024,36875909,10507363,26368546,4778875,21589671,17246829,2773447,19,19172002,0,0.46769908777028385,0.7150615866852259,0.5854681711032533,1940837.3157894737,907727.8421052631,1009052.7368421053,0.16080909713895813,0,0.2864140480100799,16,-0.09164903523928136,-0.10897323529926872,-0.050000000000000044,0.06695830487434384,0.17217424387739816,-0.7095598365072885,-0.8893849897669499,-0.7599928001151192,-0.6828178058898865,,,,,,,,
C0084,ПАО «Вектор-Инжиниринг-084»,4340133290,2008,Оренбургская обл.,69.2,Аудит и бухгалтерия,FND-75410,97de76211cd2,2025,40962073,10598577,30363496,4506743,25856753,20030475,6103407,19,18102924,9626683,0.48900052006645267,0.7412587736953645,0.6312364366910825,2155898.5789473685,1054235.5263157894,952785.4736842106,0.30470605414998897,0.48060183295703174,0.6664856049514193,17,0.11080849559532213,0.16140045222226074,0,-0.05576246027931775,0.03420770445389621,-0.7594071772229183,0.601614451319,0.6453836786175026,0,,,,,,,,
C0085,ПАО «Восточный-Маркет-085»,9294184840,2023,Республика Крым,25.11,Производство металлоконструкций,FND-97535,5ba47c07b9b6,2023,44932309,33501593,11430716,7335260,4095456,3256860,4006660,2,2398995,0,0.07248369986950816,0.25439858877495036,0.0911472410643308,22466154.5,1628430,1199497.5,1.2302217473271801,0,0.9922318077012848,0,,,,,-1.8765886958488756,4.200813777753267,0.9713115196341234,,,H5,rev_per_emp,22466154.5,4.200813777753267,economic_signal,"Выручка на сотрудника выше отрасли. Автоматизация, крупный контракт или транзитные операции.",high,3
C0085,ПАО «Восточный-Маркет-085»,9294184840,2023,Республика Крым,25.11,Производство металлоконструкций,FND-97535,5ba47c07b9b6,2024,42640298,26237467,16402831,6120086,10282745,8451155,6722500,2,2370417,1706494,0.19819643380541102,0.38467908925026745,0.2411508709437256,21320149,4225577.5,1185208.5,0.795453402523087,0.2019243523518383,0.8869859111515567,1,-0.05101030975283283,1.5948781955625972,0,-0.01191248835449843,0.28730427138509546,3.1560766849028625,0.3587948170324176,-0.6728244461462402,0,H5,rev_per_emp,21320149,3.1560766849028625,economic_signal,"Выручка на сотрудника выше отрасли. Автоматизация, крупный контракт или транзитные операции.",high,3
C0085,ПАО «Восточный-Маркет-085»,9294184840,2023,Республика Крым,25.11,Производство металлоконструкций,FND-97535,5ba47c07b9b6,2025,60717623,34703101,26014522,10219507,15795015,14048542,9351802,2,1394983,5931515,0.231375032583209,0.42845092931256545,0.26013888916567107,30358811.5,7024271,697491.5,0.6656777621478442,0.4222157003908306,0.9803302939796472,2,0.42394931198651564,0.6623221323002595,0,-0.4115031237119883,0.6731262903382182,4.897903867703101,1.519357719541597,3.3215133674117507,0,H5,rev_per_emp,30358811.5,4.897903867703101,economic_signal,"Выручка на сотрудника выше отрасли. Автоматизация, крупный контракт или транзитные операции.",high,3
