company_id,company_name,year,region,okved_section,hypothesis_code,metric,value,zscore,interpretation,interpretation_reason,criticality,criticality_score,net_profit,dividends_paid,headcount,payout_ratio,tax_to_profit,financial_pressure_ratio,rev_growth,emp_growth
C0228,ООО «Мастер-Маркет-228»,2023,Республика Саха (Якутия),Лесозаготовка,H3,net_margin,0.41150698665374547,2.5357136095123334,economic_signal,Маржа выше отрасли. Повышенная эффективность.,low,1,25416778,12261432,15,0.4824148835859526,0.40035825941431286,0.758641989071816,,
C0229,АО «Прогресс-Торг-229»,2025,Иркутская обл.,Аудит и бухгалтерия,H3,net_margin,0.6554445984059958,2.1090902509015597,economic_signal,Маржа выше отрасли. Повышенная эффективность.,low,1,160989675,50690948,95,0.31487080149705254,0.13453885163753515,0.4769645278008929,0.002274930568971989,-0.04040404040404044
C0231,АО «Альфа-Инвест-231»,2024,Сахалинская обл.,Производство алкогольных напитков,H4,financial_pressure_ratio,1.2628943202654268,2.8539340469269967,risk,Повышенное финансовое давление по прокси-индикатору.,high,3,262332820,49821108,456,0.18991564989847629,1.9246588779856062,1.2628943202654268,0.36536202400639817,-0.017241379310344862
C0234,ООО «Логист-Торг-234»,2023,Республика Алтай,Лесозаготовка,H5,rev_per_emp,1578748868,795.1576957989512,risk,Экстремальная выручка на сотрудника при headcount=1. Вероятны транзитные операции или ошибка в данных.,critical,4,504445971,0,1,0,0.3613942770493453,0.43750732818551225,,
C0234,ООО «Логист-Торг-234»,2024,Республика Алтай,Лесозаготовка,H5,rev_per_emp,1909479876,940.2186620198332,risk,Экстремальная выручка на сотрудника при headcount=1. Вероятны транзитные операции или ошибка в данных.,critical,4,686954945,332323325,1,0.48376291257354587,0.36041502401587633,0.7548693772267163,0.20948930808671218,0
C0234,ООО «Логист-Торг-234»,2025,Республика Алтай,Лесозаготовка,H5,rev_per_emp,1953803396,808.2836460311769,risk,Экстремальная выручка на сотрудника при headcount=1. Вероятны транзитные операции или ошибка в данных.,critical,4,712369793,289632922,1,0.4065766471936858,0.2522178926809155,0.6051869910137013,0.023212352513947154,0
C0237,ООО «Союз-Корп-237»,2023,Ненецкий АО,Производство алкогольных напитков,H3,net_margin,0.09870435741864313,-3.481535436455717,risk,"Маржа существенно ниже отрасли. Аномалия учёта, демпинг или скрытые расходы.",critical,4,3936922,0,4,0,1.075174209699862,0.9110157777067609,,
C0239,АО «Финанс-Ко-239»,2023,Оренбургская обл.,Выращивание зерновых,H5,rev_per_emp,34425311,4.1163752963868125,risk,Экстремальная выручка на сотрудника при headcount=2. Вероятны транзитные операции или ошибка в данных.,critical,4,17679873,0,2,0,0.35620578269990966,0.44798638007692854,,
C0239,АО «Финанс-Ко-239»,2024,Оренбургская обл.,Выращивание зерновых,H5,rev_per_emp,25366543.666666668,3.535742608454296,risk,Экстремальная выручка на сотрудника при headcount=3. Вероятны транзитные операции или ошибка в данных.,critical,4,29259151,0,3,0,0.19440861424858158,0.3177080309749168,0.10528603503393197,0.5
C0244,ООО «Сигма-Пром-244»,2025,Республика Тыва,Частная медицина,H2,rev_growth,0.17245901241159323,0.46162583530814016,risk,Рост выручки при сокращении штата без роста производительности.,high,3,1637639288,0,614,0,0.33467359083046133,0.3681355901295006,0.17245901241159323,-0.08221225710014946
C0250,ПАО «Премиум-Торг-250»,2023,Белгородская обл.,Разработка ПО,H3,net_margin,0.63351713029064,2.8596879032903573,economic_signal,Маржа выше отрасли. Повышенная эффективность.,low,1,3307872082,1127100803,303,0.34073288659896855,0.16222665226992294,0.508676778517204,,
C0251,ПАО «Техно-Холдинг-251»,2023,Омская обл.,Выращивание зерновых,H1,payout_ratio,43.56229539060439,,risk,payout_ratio >= 1.5. Агрессивная дивидендная политика.,critical,4,1694387,73811387,103,43.56229539060439,36.96497022226917,0.7419602214539759,,
C0251,ПАО «Техно-Холдинг-251»,2023,Омская обл.,Выращивание зерновых,H3,net_margin,0.0023334373633339257,-4.180086681623889,risk,"Маржа существенно ниже отрасли. Аномалия учёта, демпинг или скрытые расходы.",critical,4,1694387,73811387,103,43.56229539060439,36.96497022226917,0.7419602214539759,,
C0251,ПАО «Техно-Холдинг-251»,2023,Омская обл.,Выращивание зерновых,H6,multi_flags,2,,risk,"Сработало 2 флагов (рисковых: 2): H1(payout=43.6), H3(-4.2). Многомерная аномалия.",critical,4,1694387,73811387,103,43.56229539060439,36.96497022226917,0.7419602214539759,,
C0251,ПАО «Техно-Холдинг-251»,2024,Омская обл.,Выращивание зерновых,H1,dividends_paid,41131330,,risk,Дивиденды выплачены при убытке. Агрессивная дивидендная политика или вывод средств.,critical,4,-1266671,41131330,111,,,0.5331010865059864,-0.015048084485590363,0.07766990291262132
C0251,ПАО «Техно-Холдинг-251»,2024,Омская обл.,Выращивание зерновых,H3,net_margin,-0.0017710561703247229,-3.2536635166410455,risk,"Маржа существенно ниже отрасли. Аномалия учёта, демпинг или скрытые расходы.",critical,4,-1266671,41131330,111,,,0.5331010865059864,-0.015048084485590363,0.07766990291262132
C0251,ПАО «Техно-Холдинг-251»,2024,Омская обл.,Выращивание зерновых,H6,multi_flags,2,,risk,"Сработало 2 флагов (рисковых: 2): H1(div_at_loss), H3(-3.3). Многомерная аномалия.",critical,4,-1266671,41131330,111,,,0.5331010865059864,-0.015048084485590363,0.07766990291262132
C0251,ПАО «Техно-Холдинг-251»,2025,Омская обл.,Выращивание зерновых,H1,payout_ratio,267.75251904644875,,risk,payout_ratio >= 1.5. Агрессивная дивидендная политика.,critical,4,134277,35953005,101,267.75251904644875,877.6357529584367,0.7780982062834928,0.19967121806271448,-0.09009009009009006
C0251,ПАО «Техно-Холдинг-251»,2025,Омская обл.,Выращивание зерновых,H2,rev_growth,0.19967121806271448,0,risk,Рост выручки при сокращении штата без роста производительности.,high,3,134277,35953005,101,267.75251904644875,877.6357529584367,0.7780982062834928,0.19967121806271448,-0.09009009009009006
